MHB_type	Sample	PT_state	loci	nReads	nCPG	MM	PDR	CHALM	MHL	MCR	MBS	Entropy	R2
combinedAll	SDKZ0036	PT-healthy	chrX_131729232_131729693	50	15	0.40462428	0.31250000	0.62500000	0.16329167	0.14450867	0.37065008	0.46661493	0.63809110
combinedAll	SDKZ0036	PT-altered	chrX_131729232_131729693	53	15	0.25791855	0.08000000	0.24000000	0.19663975	0.03167421	0.18138889	0.27554079	0.91117867
combinedAll	SDKZ0036	PT-healthy	chrX_131729794_131730001	20	10	0.54629630	0.25000000	0.68750000	0.10350418	0.12037037	0.50565442	0.53196997	0.66964286
combinedAll	SDKZ0036	PT-altered	chrX_131729794_131730001	15	10	0.24242424	0.00000000	0.30000000	0.09758368	0.00000000	0.30000000	0.18048202	1.00000000
combinedAll	SDKZ0036	PT-healthy	chrX_131734761_131734874	24	7	0.29310345	0.21428571	0.50000000	0.27598468	0.10344828	0.30565415	0.49311889	0.73506173
combinedAll	SDKZ0036	PT-altered	chrX_131734761_131734874	19	7	0.43434343	0.35714286	0.57142857	0.38133630	0.12121212	0.33735119	0.60778807	0.58369632
combinedAll	SDKZ0036	PT-healthy	chrX_131741591_131741958	40	12	0.29921260	0.20000000	0.33333333	0.29623978	0.04724409	0.16944444	0.43162230	0.81716270
combinedAll	SDKZ0036	PT-altered	chrX_131741591_131741958	43	12	0.32624113	0.15789474	0.26315789	0.34572838	0.02836879	0.19003491	0.41304821	0.94791667
combinedAll	SDKZ0036	PT-healthy	chrX_131742184_131742362	23	12	0.40437158	0.42105263	0.57894737	0.14737579	0.22404372	0.28850932	0.54488407	0.80271316
combinedAll	SDKZ0036	PT-altered	chrX_131742184_131742362	18	12	0.41726619	0.46666667	0.66666667	0.28702765	0.30215827	0.28856357	0.60870506	0.49118166
combinedAll	SDKZ0036	PT-healthy	chrX_131746585_131746898	31	12	0.20000000	0.10000000	0.25000000	0.06806958	0.01600000	0.20200000	0.26320640	0.85600907
combinedAll	SDKZ0036	PT-altered	chrX_131746585_131746898	38	12	0.47398844	0.14285714	0.50000000	0.35608267	0.04046243	0.43743800	0.43124215	0.73813233
combinedAll	SDKZ0036	PT-healthy	chrX_131747266_131747484	27	8	0.38144330	0.08333333	0.50000000	0.15378289	0.08247423	0.42000000	0.34316522	0.70599854
combinedAll	SDKZ0036	PT-altered	chrX_131747266_131747484	26	8	0.31132075	0.07142857	0.35714286	0.33256054	0.01886792	0.30803571	0.25556677	0.88773148
combinedAll	SDKZ0036	PT-healthy	chrX_131747615_131747882	27	9	0.46391753	0.21428571	0.50000000	0.20094965	0.04123711	0.41180849	0.49642654	0.69086420
combinedAll	SDKZ0036	PT-altered	chrX_131747615_131747882	34	9	0.41600000	0.06666667	0.40000000	0.15832363	0.04000000	0.36000000	0.30188357	0.90327381
combinedAll	SDKZ0036	PT-healthy	chrX_131753263_131753775	34	22	0.41358025	0.07142857	0.42857143	0.53770944	0.03086420	0.38142857	0.31971221	0.86219336
combinedAll	SDKZ0036	PT-altered	chrX_131753263_131753775	50	22	0.28571429	0.14285714	0.30952381	0.13130083	0.03474903	0.22771245	0.38057846	0.77711819
combinedAll	SDKZ0036	PT-healthy	chrX_131754023_131754321	31	17	0.37688442	0.26086957	0.60869565	0.31399919	0.21105528	0.35915325	0.41474730	0.91034879
combinedAll	SDKZ0036	PT-altered	chrX_131754023_131754321	30	17	0.44827586	0.08695652	0.43478261	0.65903190	0.09770115	0.34904220	0.35570533	0.92328373
combinedAll	SDKZ0036	PT-healthy	chrX_131763473_131763689	24	10	0.49541284	0.15000000	0.55000000	0.60766230	0.08256881	0.42812500	0.39371836	0.75579976
combinedAll	SDKZ0036	PT-altered	chrX_131763473_131763689	30	10	0.49681529	0.19230769	0.50000000	0.35828962	0.05095541	0.40210470	0.44153571	0.79176344
combinedAll	SDKZ0036	PT-healthy	chrX_131768173_131768395	40	9	0.43783784	0.08695652	0.52173913	0.45025741	0.02162162	0.48943237	0.30912966	0.89313326
combinedAll	SDKZ0036	PT-altered	chrX_131768173_131768395	29	9	0.62307692	0.20000000	0.66666667	0.58676631	0.03846154	0.53888889	0.43135043	0.75933683
combinedAll	SDKZ0036	PT-healthy	chrX_131768840_131768939	17	8	0.35416667	0.43750000	0.62500000	0.09255036	0.26041667	0.27371767	0.66788261	0.49708680
combinedAll	SDKZ0036	PT-altered	chrX_131768840_131768939	15	8	0.53571429	0.23076923	0.61538462	0.79620118	0.15476190	0.43849294	0.40888657	0.61663124
combinedAll	SDKZ0036	PT-healthy	chrX_131783625_131783827	35	9	0.52201258	0.05000000	0.60000000	0.49553778	0.00628931	0.58828125	0.26631841	0.96250000
combinedAll	SDKZ0036	PT-altered	chrX_131783625_131783827	30	9	0.48437500	0.14285714	0.50000000	0.43723338	0.01562500	0.41741071	0.44242321	0.80416200
combinedAll	SDKZ0036	PT-healthy	chrX_131792295_131792718	52	13	0.34269663	0.05263158	0.36842105	0.04914488	0.02247191	0.34539474	0.19764330	0.95312500
combinedAll	SDKZ0036	PT-altered	chrX_131792295_131792718	46	13	0.28977273	0.12500000	0.33333333	0.08993298	0.02840909	0.25948206	0.38299824	0.78361974
combinedAll	SDKZ0036	PT-healthy	chrX_131793062_131793322	30	9	0.38059701	0.10526316	0.42105263	0.23419382	0.01492537	0.36618746	0.39233582	0.88902620
combinedAll	SDKZ0036	PT-altered	chrX_131793062_131793322	29	9	0.54225352	0.25000000	0.60000000	0.25365011	0.03521127	0.49557292	0.43917194	0.71777995
combinedAll	SDKZ0036	PT-healthy	chrX_131795558_131796180	47	41	0.21686747	0.10526316	0.28947368	0.20927485	0.08433735	0.19364561	0.24630728	0.87727003
combinedAll	SDKZ0036	PT-altered	chrX_131795558_131796180	43	41	0.43670886	0.13513514	0.45945946	0.37904769	0.05063291	0.38461252	0.34824620	0.86809524
combinedAll	SDKZ0036	PT-healthy	chrX_131803181_131803432	35	10	0.32258065	0.03571429	0.32142857	0.52995622	0.01290323	0.30000000	0.29271759	0.89464286
combinedAll	SDKZ0036	PT-altered	chrX_131803181_131803432	31	10	0.45255474	0.13636364	0.45454545	0.54273335	0.02919708	0.38541667	0.37293782	0.74519632
combinedAll	SDKZ0036	PT-healthy	chrX_132406198_132406316	23	5	0.75268817	0.40000000	1.00000000	0.42952799	0.24731183	0.67080272	0.56922131	0.21015160
combinedAll	SDKZ0036	PT-altered	chrX_132406198_132406316	18	5	0.80246914	0.72727273	1.00000000	0.20700964	0.19753086	0.55946175	0.69963539	0.18492063
combinedAll	SDKZ0036	PT-healthy	chrX_132489118_132489186	18	7	0.10071942	0.31250000	0.31250000	0.00499408	0.19424460	0.06621528	0.33760423	0.92207792
combinedAll	SDKZ0036	PT-altered	chrX_132489118_132489186	16	7	0.16528926	0.28571429	0.28571429	0.01938970	0.08264463	0.08803571	0.34536107	0.62834821
combinedAll	SDKZ0036	PT-healthy	chrX_132956894_132957105	20	16	0.18181818	0.31578947	0.31578947	0.01045329	0.17316017	0.03524579	0.51483322	0.71428571
combinedAll	SDKZ0036	PT-altered	chrX_132956894_132957105	21	16	0.38396624	0.47619048	0.57142857	0.11454341	0.22362869	0.20106752	0.68618424	0.62502520
combinedAll	SDKZ0036	PT-healthy	chrX_132957136_132957325	21	15	0.24789916	0.42857143	0.42857143	0.04865629	0.20168067	0.08843056	0.58541270	0.62009834
combinedAll	SDKZ0036	PT-altered	chrX_132957136_132957325	17	15	0.13513514	0.29411765	0.29411765	0.00986058	0.16756757	0.04552029	0.38075697	1.00000000
combinedAll	SDKZ0036	PT-healthy	chrX_134171652_134171704	15	6	0.25641026	0.60000000	0.60000000	0.03007676	0.31410256	0.06643736	0.57989079	0.40311754
combinedAll	SDKZ0036	PT-altered	chrX_134171652_134171704	11	6	0.22000000	0.36363636	0.36363636	0.01416185	0.19000000	0.06675617	0.54557084	0.71428571
combinedAll	SDKZ0036	PT-healthy	chrX_134172153_134172254	15	15	0.11413043	0.20000000	0.20000000	0.02726819	0.07065217	0.05119342	0.27053224	0.89629630
combinedAll	SDKZ0036	PT-altered	chrX_134172153_134172254	15	15	0.34375000	0.50000000	0.50000000	0.10315048	0.13839286	0.13192912	0.63418502	0.08571429
combinedAll	SDKZ0036	PT-healthy	chrX_134173076_134173123	12	6	0.08045977	0.18181818	0.18181818	0.00462397	0.11494253	0.01743126	0.35498318	0.61904762
combinedAll	SDKZ0036	PT-altered	chrX_134173076_134173123	21	6	0.22222222	0.31578947	0.36842105	0.03677124	0.13071895	0.14058439	0.43866734	0.63485942
combinedAll	SDKZ0036	PT-healthy	chrX_134373040_134373154	15	11	0.10625000	0.28571429	0.28571429	0.00754069	0.10000000	0.07189591	0.23047071	0.85937500
combinedAll	SDKZ0036	PT-altered	chrX_134373040_134373154	22	11	0.16894977	0.27272727	0.27272727	0.01562042	0.09589041	0.06745114	0.44146132	0.56258134
combinedAll	SDKZ0036	PT-healthy	chrX_134373237_134373275	13	7	0.12849162	0.23076923	0.23076923	0.02009543	0.11173184	0.03559884	0.33482724	0.81481481
combinedAll	SDKZ0036	PT-altered	chrX_134373237_134373275	12	7	0.17687075	0.18181818	0.18181818	0.07526301	0.06802721	0.04050299	0.39433887	0.73228458
combinedAll	SDKZ0036	PT-healthy	chrX_134373298_134373511	25	18	0.17424242	0.31818182	0.31818182	0.02142269	0.10227273	0.08196976	0.39646411	0.48305410
combinedAll	SDKZ0036	PT-altered	chrX_134373298_134373511	27	18	0.14181818	0.12500000	0.12500000	0.06585409	0.02545455	0.05108190	0.28420976	0.80648118
combinedAll	SDKZ0036	PT-healthy	chrX_134459887_134459946	10	9	0.28571429	0.60000000	0.60000000	0.03522205	0.35164835	0.07944440	0.65637620	1.00000000
combinedAll	SDKZ0036	PT-altered	chrX_134459887_134459946	18	9	0.25609756	0.33333333	0.38888889	0.03970320	0.12195122	0.13097653	0.52323623	0.44740538
combinedAll	SDKZ0036	PT-healthy	chrX_134460687_134460781	20	6	0.27343750	0.38888889	0.38888889	0.03731912	0.15625000	0.11776699	0.65282236	0.45246272
combinedAll	SDKZ0036	PT-altered	chrX_134460687_134460781	15	6	0.19230769	0.28571429	0.35714286	0.04129525	0.13461538	0.15067460	0.40778297	0.73288440
combinedAll	SDKZ0036	PT-healthy	chrX_134549925_134550064	24	13	0.19696970	0.30000000	0.35000000	0.01622526	0.10101010	0.11753748	0.42729505	0.49157524
combinedAll	SDKZ0036	PT-altered	chrX_134549925_134550064	26	13	0.10238908	0.26923077	0.30769231	0.03506887	0.17064846	0.05589678	0.27969060	0.92613636
combinedAll	SDKZ0036	PT-healthy	chrX_134914831_134914952	13	13	0.28717949	0.38461538	0.38461538	0.03033166	0.20512821	0.04655571	0.69995858	0.25925926
combinedAll	SDKZ0036	PT-altered	chrX_134914831_134914952	17	13	0.20930233	0.35294118	0.41176471	0.04759267	0.22790698	0.09079445	0.54102722	0.63492063
combinedAll	SDKZ0036	PT-healthy	chrX_134915139_134915322	24	13	0.24742268	0.43478261	0.43478261	0.01776705	0.18556701	0.09481352	0.59933698	0.41093305
combinedAll	SDKZ0036	PT-altered	chrX_134915139_134915322	15	13	0.13207547	0.16666667	0.16666667	0.02088427	0.05660377	0.04470486	0.34701529	1.00000000
combinedAll	SDKZ0036	PT-healthy	chrX_135004196_135004270	15	9	0.27049180	0.33333333	0.33333333	0.04003521	0.13114754	0.08944393	0.59515592	0.58333333
combinedAll	SDKZ0036	PT-altered	chrX_135004196_135004270	11	9	0.35051546	0.45454545	0.45454545	0.05381409	0.17525773	0.15965208	0.74173550	1.00000000
combinedAll	SDKZ0036	PT-healthy	chrX_135032053_135032145	19	6	0.13253012	0.31250000	0.31250000	0.01220283	0.16265060	0.05114294	0.35842344	0.61208333
combinedAll	SDKZ0036	PT-altered	chrX_135032053_135032145	15	6	0.35042735	0.46153846	0.53846154	0.05948360	0.14529915	0.19161237	0.66594411	0.60000000
combinedAll	SDKZ0036	PT-healthy	chrX_135032428_135032566	25	20	0.29518072	0.36000000	0.36000000	0.07032429	0.07831325	0.10724650	0.52039598	0.77057017
combinedAll	SDKZ0036	PT-altered	chrX_135032428_135032566	16	20	0.16862745	0.18750000	0.18750000	0.10636369	0.03529412	0.06935071	0.29250249	0.84860796
combinedAll	SDKZ0036	PT-healthy	chrX_135051741_135051997	20	18	0.08076923	0.26315789	0.26315789	0.01431424	0.20384615	0.01959926	0.30074656	0.58850351
combinedAll	SDKZ0036	PT-altered	chrX_135051741_135051997	22	18	0.16017316	0.18181818	0.22727273	0.02448873	0.03896104	0.10885900	0.30832368	0.78090659
combinedAll	SDKZ0036	PT-healthy	chrX_135052007_135052135	21	20	0.04199475	0.14285714	0.14285714	0.00846037	0.13910761	0.01097185	0.15764815	1.00000000
combinedAll	SDKZ0036	PT-altered	chrX_135052007_135052135	16	20	0.17358491	0.31250000	0.31250000	0.03636302	0.12075472	0.05846951	0.38717501	0.83673469
combinedAll	SDKZ0036	PT-healthy	chrX_135052295_135052503	23	12	0.28448276	0.25000000	0.31250000	0.05504019	0.09482759	0.16395522	0.56986882	0.58577778
combinedAll	SDKZ0036	PT-altered	chrX_135052295_135052503	23	12	0.25730994	0.36363636	0.36363636	0.02972738	0.15204678	0.07574443	0.59586080	0.44989135
combinedAll	SDKZ0036	PT-healthy	chrX_135097631_135097971	31	14	0.27333333	0.32000000	0.40000000	0.03446130	0.14666667	0.14240805	0.56842010	0.34668067
combinedAll	SDKZ0036	PT-altered	chrX_135097631_135097971	32	14	0.20567376	0.17391304	0.26086957	0.13803162	0.04255319	0.17047527	0.36956508	0.86067019
combinedAll	SDKZ0036	PT-healthy	chrX_135343464_135343918	55	27	0.24355301	0.30188679	0.35849057	0.06933168	0.12320917	0.13479173	0.53316581	0.71254705
combinedAll	SDKZ0036	PT-altered	chrX_135343464_135343918	40	27	0.14285714	0.26666667	0.30000000	0.02579183	0.11020408	0.08218152	0.40395322	0.81282185
combinedAll	SDKZ0036	PT-healthy	chrX_135344274_135344421	22	7	0.15436242	0.22727273	0.27272727	0.01688392	0.10067114	0.10609038	0.38894058	0.65285714
combinedAll	SDKZ0036	PT-altered	chrX_135344274_135344421	27	7	0.20744681	0.33333333	0.33333333	0.01157973	0.12234043	0.07011812	0.49848323	0.52599644
combinedAll	SDKZ0036	PT-healthy	chrX_135344703_135344802	23	12	0.18861210	0.38095238	0.38095238	0.03167740	0.22775801	0.05725800	0.49761472	0.46074942
combinedAll	SDKZ0036	PT-altered	chrX_135344703_135344802	15	12	0.23529412	0.28571429	0.28571429	0.01386566	0.18235294	0.02290927	0.68841406	0.50602968
combinedAll	SDKZ0036	PT-healthy	chrX_135345031_135345131	13	10	0.21710526	0.33333333	0.33333333	0.01576533	0.15789474	0.02997442	0.53554222	0.35810658
combinedAll	SDKZ0036	PT-altered	chrX_135345031_135345131	13	10	0.23200000	0.53846154	0.61538462	0.03238918	0.31200000	0.16776123	0.54152801	1.00000000
combinedAll	SDKZ0036	PT-healthy	chrX_135520612_135520685	11	5	0.22619048	0.27272727	0.27272727	0.02550179	0.08333333	0.07623106	0.45125144	0.47142857
combinedAll	SDKZ0036	PT-altered	chrX_135520612_135520685	11	5	0.30666667	0.20000000	0.40000000	0.18847545	0.13333333	0.21250000	0.45396369	0.72619048
combinedAll	SDKZ0036	PT-healthy	chrX_135973580_135973740	20	14	0.10937500	0.25000000	0.25000000	0.01528461	0.14453125	0.03307619	0.33298276	0.75425784
combinedAll	SDKZ0036	PT-altered	chrX_135973580_135973740	16	14	0.03940887	0.18750000	0.18750000	0.00260152	0.15270936	0.02029797	0.15796400	0.48979592
combinedAll	SDKZ0036	PT-healthy	chrX_135973752_135973982	37	19	0.12000000	0.18750000	0.18750000	0.00948537	0.06285714	0.03943986	0.31550957	0.74404399
combinedAll	SDKZ0036	PT-altered	chrX_135973752_135973982	23	19	0.05882353	0.04545455	0.09090909	0.06712336	0.07843137	0.04555762	0.11681754	1.00000000
combinedAll	SDKZ0036	PT-healthy	chrX_136496635_136496845	30	11	0.26666667	0.20000000	0.24000000	0.16232320	0.07142857	0.11934872	0.52026640	0.70829004
combinedAll	SDKZ0036	PT-altered	chrX_136496635_136496845	40	11	0.16000000	0.27272727	0.30303030	0.01161102	0.16888889	0.08054165	0.38822856	0.47615957
combinedAll	SDKZ0036	PT-healthy	chrX_136497631_136497923	32	20	0.29065744	0.32142857	0.39285714	0.09326742	0.08650519	0.17817554	0.47739989	0.71010228
combinedAll	SDKZ0036	PT-altered	chrX_136497631_136497923	45	20	0.18232044	0.10256410	0.23076923	0.10200792	0.01657459	0.17543625	0.24313443	0.93375492
combinedAll	SDKZ0036	PT-healthy	chrX_136879961_136880086	25	12	0.15104167	0.22727273	0.22727273	0.02003192	0.05729167	0.07935045	0.31692608	0.63997114
combinedAll	SDKZ0036	PT-altered	chrX_136879961_136880086	30	12	0.15789474	0.26666667	0.26666667	0.02762624	0.08502024	0.08656321	0.36733906	0.52850898
combinedAll	SDKZ0036	PT-healthy	chrX_136880105_136880264	23	9	0.17368421	0.18181818	0.27272727	0.02837709	0.04736842	0.15624084	0.29437410	0.44392132
combinedAll	SDKZ0036	PT-altered	chrX_136880105_136880264	21	9	0.32768362	0.52631579	0.52631579	0.08730659	0.12994350	0.20469827	0.56731609	0.56053712
combinedAll	SDKZ0036	PT-healthy	chrX_136880320_136880427	15	10	0.20610687	0.13333333	0.20000000	0.17155755	0.02290076	0.12073768	0.29403199	0.85569986
combinedAll	SDKZ0036	PT-altered	chrX_136880320_136880427	16	10	0.24087591	0.23076923	0.23076923	0.08088951	0.05839416	0.08497067	0.45754823	0.84391534
combinedAll	SDKZ0036	PT-healthy	chrX_136880593_136880810	40	19	0.16666667	0.28571429	0.28571429	0.02759743	0.09259259	0.08851213	0.37990771	0.75800664
combinedAll	SDKZ0036	PT-altered	chrX_136880593_136880810	27	19	0.30341880	0.32000000	0.40000000	0.16747144	0.05982906	0.20941311	0.43268960	0.81104159
combinedAll	SDKZ0036	PT-healthy	chrX_136880901_136880978	12	6	0.16666667	0.00000000	0.18181818	0.08876543	0.00000000	0.18181818	0.16250561	1.00000000
combinedAll	SDKZ0036	PT-altered	chrX_136880901_136880978	25	6	0.32768362	0.37500000	0.41666667	0.04222050	0.12994350	0.15200808	0.63166433	0.44270035
combinedAll	SDKZ0036	PT-healthy	chrX_136909385_136909609	18	18	0.29613734	0.55555556	0.55555556	0.07920059	0.26609442	0.10407364	0.64659348	0.56125000
combinedAll	SDKZ0036	PT-altered	chrX_136909385_136909609	30	18	0.19117647	0.27586207	0.27586207	0.02210272	0.12941176	0.06389741	0.52504781	0.56009559
combinedAll	SDKZ0036	PT-healthy	chrX_137031990_137032130	18	12	0.29940120	0.33333333	0.38888889	0.04472971	0.11377246	0.14590794	0.57781474	0.40357143
combinedAll	SDKZ0036	PT-altered	chrX_137031990_137032130	20	12	0.12921348	0.20000000	0.25000000	0.02120166	0.06741573	0.10843750	0.26416168	0.71945862
combinedAll	SDKZ0036	PT-healthy	chrX_137032159_137032261	22	5	0.35344828	0.38095238	0.47619048	0.05693879	0.10344828	0.22860450	0.58968272	0.50903823
combinedAll	SDKZ0036	PT-altered	chrX_137032159_137032261	16	5	0.30107527	0.20000000	0.40000000	0.06135890	0.07526882	0.26216667	0.40491176	0.41100718
combinedAll	SDKZ0036	PT-healthy	chrX_139934126_139934263	24	9	0.20000000	0.38888889	0.38888889	0.01132462	0.18461538	0.07253086	0.54958340	0.41063011
combinedAll	SDKZ0036	PT-altered	chrX_139934126_139934263	26	9	0.15492958	0.25000000	0.25000000	0.02043143	0.11267606	0.05718715	0.36376315	0.36281768
combinedAll	SDKZ0036	PT-healthy	chrX_140412310_140412677	37	14	0.39705882	0.34782609	0.56521739	0.20973278	0.15686275	0.32910427	0.50480990	0.55098286
combinedAll	SDKZ0036	PT-altered	chrX_140412310_140412677	33	14	0.40340909	0.29166667	0.54166667	0.10582194	0.09659091	0.37316271	0.50385935	0.53279262
combinedAll	SDKZ0036	PT-healthy	chrX_140502660_140502712	10	6	0.28467153	0.70000000	0.70000000	0.04902634	0.38686131	0.09285917	0.65690936	0.51703704
combinedAll	SDKZ0036	PT-altered	chrX_140502660_140502712	13	6	0.28877005	0.84615385	0.84615385	0.02027769	0.52941176	0.08591720	0.78468464	0.23780234
combinedAll	SDKZ0036	PT-healthy	chrX_140623214_140623397	21	6	0.70886076	0.16666667	0.75000000	0.63014506	0.06329114	0.66956019	0.39067201	0.62683059
combinedAll	SDKZ0036	PT-altered	chrX_140623214_140623397	24	6	0.58064516	0.07142857	0.50000000	0.69394753	0.01075269	0.46875000	0.29936941	0.96759259
combinedAll	SDKZ0036	PT-healthy	chrX_141758551_141758860	29	12	0.61151079	0.37500000	0.79166667	0.17138180	0.16546763	0.53299479	0.64799362	0.54737103
combinedAll	SDKZ0036	PT-altered	chrX_141758551_141758860	29	12	0.50349650	0.27272727	0.63636364	0.29539858	0.06293706	0.48943182	0.40328718	0.74315564
combinedAll	SDKZ0036	PT-healthy	chrX_142889513_142889640	28	11	0.30000000	0.30434783	0.39130435	0.09888761	0.11578947	0.17566082	0.52248288	0.61356542
combinedAll	SDKZ0036	PT-altered	chrX_142889513_142889640	13	11	0.56435644	0.36363636	0.63636364	0.30242705	0.09900990	0.37597953	0.64763065	0.54816739
combinedAll	SDKZ0036	PT-healthy	chrX_143634387_143634516	11	10	0.17557252	0.30000000	0.30000000	0.07298131	0.17557252	0.06176577	0.35798925	0.64285714
combinedAll	SDKZ0036	PT-altered	chrX_143634387_143634516	18	10	0.08227848	0.12500000	0.18750000	0.02551498	0.06962025	0.06686193	0.22661149	0.66750000
combinedAll	SDKZ0036	PT-healthy	chrX_143635530_143635785	35	11	0.31730769	0.45161290	0.48387097	0.02960548	0.17788462	0.14322743	0.65414442	0.47885662
combinedAll	SDKZ0036	PT-altered	chrX_143635530_143635785	20	11	0.25641026	0.35294118	0.35294118	0.02501831	0.10256410	0.10183540	0.51835446	0.45975794
combinedAll	SDKZ0036	PT-healthy	chrX_143635869_143635962	25	5	0.33566434	0.55000000	0.55000000	0.04084244	0.20279720	0.15615445	0.71355409	0.21963810
combinedAll	SDKZ0036	PT-altered	chrX_143635869_143635962	24	5	0.25210084	0.35294118	0.41176471	0.02904592	0.15966387	0.14520341	0.47760718	0.41721230
combinedAll	SDKZ0036	PT-healthy	chrX_144668898_144669009	25	5	0.52884615	0.66666667	0.80000000	0.15505578	0.25961538	0.35332653	0.77488028	0.32912139
combinedAll	SDKZ0036	PT-altered	chrX_144668898_144669009	31	5	0.51538462	0.68181818	0.81818182	0.22031698	0.26923077	0.29878124	0.77804999	0.41457277
combinedAll	SDKZ0036	PT-healthy	chrX_145853258_145853405	30	7	0.57664234	0.26315789	0.78947368	0.28684146	0.16788321	0.58466285	0.51076855	0.60790166
combinedAll	SDKZ0036	PT-altered	chrX_145853258_145853405	25	7	0.41322314	0.18750000	0.43750000	0.16481151	0.09090909	0.30398996	0.45630536	0.64924076
combinedAll	SDKZ0036	PT-healthy	chrX_145853510_145853597	21	5	0.77528090	0.33333333	0.86666667	0.78261118	0.08988764	0.68283333	0.37844232	0.43077601
combinedAll	SDKZ0036	PT-altered	chrX_145853510_145853597	18	5	0.65384615	0.16666667	0.75000000	0.69346861	0.11538462	0.59606481	0.32310272	0.73461279
combinedAll	SDKZ0036	PT-healthy	chrX_147911474_147911796	39	30	0.23893805	0.29411765	0.35294118	0.10746421	0.08259587	0.16549382	0.45390085	0.81107776
combinedAll	SDKZ0036	PT-altered	chrX_147911474_147911796	29	30	0.13084112	0.18181818	0.22727273	0.02409923	0.04672897	0.10112935	0.25186306	0.83500000
combinedAll	SDKZ0036	PT-healthy	chrX_148581113_148581261	29	11	0.21509434	0.42307692	0.42307692	0.04252102	0.24905660	0.06429427	0.51009715	0.63843712
combinedAll	SDKZ0036	PT-altered	chrX_148581113_148581261	34	11	0.08759124	0.23333333	0.23333333	0.01421244	0.14598540	0.03367265	0.28587941	0.66300366
combinedAll	SDKZ0036	PT-healthy	chrX_149631158_149631219	20	7	0.19277108	0.25000000	0.25000000	0.02713692	0.07831325	0.08651594	0.43764667	0.40645454
combinedAll	SDKZ0036	PT-altered	chrX_149631158_149631219	13	7	0.18390805	0.20000000	0.30000000	0.01603356	0.05747126	0.14411111	0.36385782	0.62202381
combinedAll	SDKZ0036	PT-healthy	chrX_149632003_149632059	11	6	0.24761905	0.50000000	0.50000000	0.05156354	0.24761905	0.08890215	0.58141411	0.55555556
combinedAll	SDKZ0036	PT-altered	chrX_149632003_149632059	16	6	0.17241379	0.38461538	0.38461538	0.01302712	0.20689655	0.03724916	0.52639687	0.51132422
combinedAll	SDKZ0036	PT-healthy	chrX_149939718_149940109	33	20	0.31125828	0.42105263	0.47368421	0.07606415	0.09933775	0.22161236	0.58661851	0.20323129
combinedAll	SDKZ0036	PT-altered	chrX_149939718_149940109	35	20	0.28444444	0.24137931	0.31034483	0.22412398	0.05777778	0.17273503	0.44575131	0.96777778
combinedAll	SDKZ0036	PT-healthy	chrX_150362644_150362712	14	8	0.25925926	0.42857143	0.42857143	0.06130945	0.23045267	0.07983192	0.54075134	0.74959028
combinedAll	SDKZ0036	PT-altered	chrX_150362644_150362712	12	8	0.15286624	0.50000000	0.50000000	0.01399382	0.37579618	0.08213639	0.44847636	0.61904762
combinedAll	SDKZ0036	PT-healthy	chrX_150365241_150365495	20	28	0.24166667	0.15000000	0.30000000	0.09351844	0.08333333	0.16454820	0.49906813	0.91836735
combinedAll	SDKZ0036	PT-altered	chrX_150365241_150365495	18	28	0.03433476	0.17647059	0.17647059	0.00350521	0.12875536	0.03251509	0.12527053	1.00000000
combinedAll	SDKZ0036	PT-healthy	chrX_150569060_150569299	18	24	0.24561404	0.33333333	0.38888889	0.03060380	0.11842105	0.12503216	0.53666816	0.66201160
combinedAll	SDKZ0036	PT-altered	chrX_150569060_150569299	21	24	0.13402062	0.10000000	0.15000000	0.02900340	0.02577320	0.08390864	0.26217874	1.00000000
combinedAll	SDKZ0036	PT-healthy	chrX_150693164_150693247	12	6	0.11363636	0.16666667	0.16666667	0.00756161	0.07954545	0.03554422	0.34982324	0.61904762
combinedAll	SDKZ0036	PT-altered	chrX_150693164_150693247	19	6	0.08783784	0.15789474	0.15789474	0.00813288	0.06756757	0.02928810	0.27930425	0.63636364
combinedAll	SDKZ0036	PT-healthy	chrX_150899498_150899571	19	7	0.14705882	0.29411765	0.29411765	0.01106645	0.14117647	0.03405437	0.38837590	0.67091837
combinedAll	SDKZ0036	PT-altered	chrX_150899498_150899571	15	7	0.09271523	0.28571429	0.28571429	0.00604024	0.09933775	0.07110779	0.27833564	1.00000000
combinedAll	SDKZ0036	PT-healthy	chrX_150982752_150982907	21	18	0.31153846	0.40000000	0.50000000	0.14974572	0.21538462	0.16108278	0.50107082	0.62672661
combinedAll	SDKZ0036	PT-altered	chrX_150982752_150982907	18	18	0.19047619	0.27777778	0.33333333	0.11244182	0.13419913	0.15177401	0.29971601	0.93750000
combinedAll	SDKZ0036	PT-healthy	chrX_151396640_151397035	38	30	0.34857143	0.37931034	0.44827586	0.16832553	0.12571429	0.18700686	0.57500756	0.68031628
combinedAll	SDKZ0036	PT-altered	chrX_151396640_151397035	35	30	0.18631179	0.20833333	0.25000000	0.04141470	0.04942966	0.11797794	0.32742642	1.00000000
combinedAll	SDKZ0036	PT-healthy	chrX_152231223_152231328	23	6	0.56349206	0.57142857	0.76190476	0.10124299	0.15873016	0.37162678	0.71784774	0.39428240
combinedAll	SDKZ0036	PT-altered	chrX_152231223_152231328	18	6	0.50561798	0.53333333	0.80000000	0.18879015	0.28089888	0.36630797	0.69541614	0.52662450
